user_id,cohort_id,educational_status,session_count,approved_projects
816,61,ACTIVE,2,
2266,199,GRADUATED,,3
3763,212,ACTIVE,,
3780,214,ACTIVE,,
2268,199,GRADUATED,,3
3466,203,ACTIVE,,
3747,212,ACTIVE,,
2246,199,DROPPED,17,
2329,199,ACTIVE,,3
3463,203,ACTIVE,,
1317,94,ACTIVE,,
2273,199,ACTIVE,,22
3759,156,DROPPED,,
3613,155,GRADUATED,,25
3553,155,DROPPED,,
947,155,GRADUATED,,
3710,155,POSTPONED,,
3657,209,DROPPED,,
3612,155,GRADUATED,1,
3616,209,GRADUATED,,
3454,153,GRADUATED,2,
3458,153,GRADUATED,1,25
3460,155,GRADUATED,4,25
3585,187,GRADUATED,,
3721,209,GRADUATED,23,
3668,209,GRADUATED,,20
3650,209,GRADUATED,,
3656,209,GRADUATED,,18
3662,209,GRADUATED,,
3737,212,GRADUATED,,
3865,157,POSTPONED,1,
3719,205,GRADUATED,,
3517,187,GRADUATED,,
5335,520,ACTIVE,18,
1346,94,GRADUATED,,
1401,94,ACTIVE,,
2272,199,ACTIVE,,23
3498,66,ACTIVE,3,
3731,60,ACTIVE,,
6197,490,ACTIVE,1,
3770,212,ACTIVE,,
2270,199,ACTIVE,,3
3632,61,ACTIVE,,
3769,212,ACTIVE,,
3477,156,ACTIVE,14,7
2269,199,ACTIVE,,27
816,45,DROPPED,2,
3839,214,ACTIVE,,
1716,61,ACTIVE,,
1791,150,POSTPONED,,
6117,483,ACTIVE,24,
2267,199,ACTIVE,,3
1380,101,GRADUATED,,
3765,212,ACTIVE,,
1718,101,GRADUATED,,
1717,104,ACTIVE,,
1719,61,ACTIVE,,
5005,519,ACTIVE,16,
1213,77,GRADUATED,,
3768,212,ACTIVE,,
3595,61,ACTIVE,,
2274,199,ACTIVE,,3
3503,168,POSTPONED,,
1414,209,ACTIVE,,
3745,212,ACTIVE,,
3767,212,ACTIVE,,
1696,111,ACTIVE,,
3624,155,DROPPED,,
3633,155,GRADUATED,1,
3595,155,POSTPONED,,
3590,155,DROPPED,,
3620,155,DROPPED,,
2229,153,POSTPONED,,
3453,153,DROPPED,,
2240,153,GRADUATED,,21
2276,153,DROPPED,,
1330,153,DROPPED,,
2326,153,GRADUATED,3,
3482,154,GRADUATED,,21
3837,214,DROPPED,,
3838,214,DROPPED,,
500,156,DROPPED,,
3634,210,GRADUATED,,
3733,209,GRADUATED,,25
3635,74,,1,
3746,212,ACTIVE,,
3738,212,GRADUATED,,
3744,212,GRADUATED,,
3504,200,GRADUATED,,
3846,60,,,
1003,94,POSTPONED,,
3852,156,GRADUATED,3,
3872,60,,,3
3875,60,,5,3
1809,165,GRADUATED,,
3504,66,ACTIVE,,
3740,212,ACTIVE,,
3847,210,GRADUATED,2,3
3748,212,ACTIVE,,
2284,185,GRADUATED,,
1722,101,GRADUATED,,
5924,66,,7,
1356,105,ACTIVE,,
1721,101,GRADUATED,,
2178,185,GRADUATED,,
3766,212,ACTIVE,,
1703,185,ACTIVE,,2
1720,61,ACTIVE,,
3449,167,DROPPED,,
1412,80,DROPPED,1,
3764,212,ACTIVE,,
1723,66,ACTIVE,,
1724,66,ACTIVE,,
1725,66,ACTIVE,,
1726,66,ACTIVE,,
1727,66,ACTIVE,,
1728,66,ACTIVE,,
1729,66,ACTIVE,,
2167,190,GRADUATED,,
3773,212,ACTIVE,,
3740,60,,,
3878,66,ACTIVE,,
2289,190,GRADUATED,,
1730,60,ACTIVE,,
2244,190,GRADUATED,,
3862,66,ACTIVE,10,
860,190,GRADUATED,,
2288,190,GRADUATED,,
3877,66,ACTIVE,,
3645,66,ACTIVE,,
2287,190,GRADUATED,,
3879,66,ACTIVE,,
1731,66,ACTIVE,,
1731,149,ACTIVE,,
1734,60,ACTIVE,,
3746,60,ACTIVE,,
1733,101,GRADUATED,,
3880,66,ACTIVE,,
2236,167,GRADUATED,,25
3849,156,DROPPED,,
3878,215,GRADUATED,,
3645,211,GRADUATED,,
3439,167,GRADUATED,1,
3536,168,DROPPED,,
2338,169,GRADUATED,,
3452,167,GRADUATED,,24
3435,167,GRADUATED,,
2291,167,GRADUATED,1,22
2290,167,ACTIVE,,
3543,168,GRADUATED,,
3441,167,ACTIVE,,
3446,167,ACTIVE,,
3503,169,GRADUATED,,
1776,170,GRADUATED,,
3654,210,GRADUATED,,
875,184,ACTIVE,,
3649,66,ACTIVE,,
993,191,ACTIVE,,
3650,210,GRADUATED,,
1733,148,DROPPED,,
947,61,ACTIVE,,
3651,210,GRADUATED,,
1736,66,ACTIVE,,
1736,149,ACTIVE,,
3881,66,ACTIVE,2,
3438,167,ACTIVE,,
3655,210,GRADUATED,,
3656,210,GRADUATED,,3
3662,210,GRADUATED,,
1740,60,ACTIVE,,
3663,210,GRADUATED,,
4136,232,POSTPONED,,
3437,167,ACTIVE,,
5342,520,ACTIVE,2,
4865,519,ACTIVE,,
1774,60,ACTIVE,,
1776,66,ACTIVE,,
565,57,GRADUATED,,
1778,61,ACTIVE,,
1779,60,ACTIVE,,
3576,60,ACTIVE,,
1741,101,GRADUATED,,
1738,101,GRADUATED,,
1782,101,GRADUATED,,
1699,111,GRADUATED,,
1739,101,GRADUATED,,
1806,118,ACTIVE,,8
1775,101,GRADUATED,,
1783,101,GRADUATED,,
1780,60,ACTIVE,,
1781,60,ACTIVE,,
3576,186,SUSPENDED,,
475,56,GRADUATED,,
1784,60,ACTIVE,,
1777,101,GRADUATED,,
3537,186,GRADUATED,7,28
3665,60,DROPPED,,
2292,167,ACTIVE,,
895,60,GRADUATED,,
3451,167,GRADUATED,,
1351,167,DROPPED,,
3841,214,DROPPED,,
3519,186,GRADUATED,1,25
3561,186,GRADUATED,,22
3508,186,POSTPONED,,
3643,211,GRADUATED,,
2235,155,DROPPED,,
4016,229,GRADUATED,2,25
3648,211,GRADUATED,,
3579,60,,,
3554,186,GRADUATED,,
3541,186,GRADUATED,,
3565,186,GRADUATED,4,26
1733,167,ACTIVE,,
613,186,GRADUATED,3,22
1785,60,ACTIVE,,
3926,210,GRADUATED,,
1787,60,ACTIVE,,
1788,60,ACTIVE,,
3935,210,GRADUATED,,
5358,403,DROPPED,1,
5339,520,ACTIVE,13,
3793,159,POSTPONED,42,15
3914,217,GRADUATED,,
1586,116,GRADUATED,,
3928,217,GRADUATED,,
3938,217,GRADUATED,1,
3885,66,ACTIVE,,
3884,66,ACTIVE,,
7054,541,ACTIVE,,
3887,66,ACTIVE,,
6116,483,ACTIVE,,
3850,189,GRADUATED,,
3639,215,ACTIVE,,
3791,189,GRADUATED,,
3905,60,,10,
1700,230,ACTIVE,2,
1408,101,GRADUATED,,
3925,101,GRADUATED,,
3891,101,GRADUATED,,
2708,157,POSTPONED,3,
3842,206,DROPPED,,
3898,212,ACTIVE,,
3898,60,ACTIVE,,
3893,74,ACTIVE,,
3553,157,ACTIVE,,
3903,212,ACTIVE,,
3897,212,ACTIVE,,
3863,60,ACTIVE,,
3907,212,ACTIVE,,
3917,157,ACTIVE,,
1798,157,ACTIVE,,
3888,189,DROPPED,,
1701,74,ACTIVE,,
2115,61,ACTIVE,1,
3873,189,ACTIVE,,
3529,189,ACTIVE,,
3936,157,ACTIVE,2,
2708,153,DROPPED,3,
3922,157,ACTIVE,8,6
3644,157,DROPPED,,
3922,61,ACTIVE,8,
3751,157,DROPPED,,
3590,157,DROPPED,,
3901,157,POSTPONED,,
4198,232,ACTIVE,7,11
3642,211,ACTIVE,,
3836,156,POSTPONED,17,
3783,206,GRADUATED,,
3835,206,GRADUATED,,
3484,206,GRADUATED,,
3891,206,GRADUATED,,31
3894,206,GRADUATED,,
3853,206,GRADUATED,,
3872,189,GRADUATED,,11
3582,206,GRADUATED,,
3884,215,ACTIVE,,
3846,189,GRADUATED,,
3871,189,GRADUATED,,
3916,157,POSTPONED,14,
3946,210,GRADUATED,11,
5324,520,ACTIVE,9,
3900,157,ACTIVE,3,
3473,154,GRADUATED,,
1831,154,ACTIVE,,2
2277,153,DROPPED,,
1213,153,DROPPED,,
3955,217,GRADUATED,,
3957,61,ACTIVE,,
3960,157,DROPPED,,
3970,217,GRADUATED,,
3976,217,POSTPONED,,
3984,217,GRADUATED,2,3
1425,101,GRADUATED,,
3627,191,GRADUATED,,
3947,101,GRADUATED,,3
3966,158,POSTPONED,,
3912,158,POSTPONED,,
3949,157,ACTIVE,,
3961,61,ACTIVE,2,
3551,207,ACTIVE,3,
3951,158,ACTIVE,1,18
3966,61,ACTIVE,,
3963,158,ACTIVE,,
863,95,GRADUATED,,
3994,158,DROPPED,,
3899,192,DROPPED,,
3992,158,POSTPONED,,
3743,207,GRADUATED,5,25
3861,158,ACTIVE,7,4
3957,157,DROPPED,,
3960,158,ACTIVE,,
3959,157,POSTPONED,,
3964,158,GRADUATED,9,
3644,158,POSTPONED,,
3550,155,GRADUATED,2,
3864,207,DROPPED,,
3795,207,GRADUATED,,22
3961,157,POSTPONED,2,
3983,158,DROPPED,,
3959,61,ACTIVE,,
3831,192,GRADUATED,2,31
4141,232,POSTPONED,43,
3882,207,POSTPONED,3,
3796,207,GRADUATED,,
3779,207,GRADUATED,,
3883,207,GRADUATED,1,
3714,207,GRADUATED,,
3637,207,GRADUATED,,
3959,158,POSTPONED,,
3828,207,GRADUATED,1,
3555,207,GRADUATED,,
3620,158,GRADUATED,,24
3725,207,GRADUATED,,
3913,207,GRADUATED,,
3851,207,GRADUATED,1,25
1003,192,GRADUATED,,31
3707,192,GRADUATED,1,31
3875,192,GRADUATED,5,28
3867,207,GRADUATED,3,25
5129,519,ACTIVE,4,
3986,195,DROPPED,5,
4071,210,GRADUATED,,
4029,217,GRADUATED,,3
3988,195,DROPPED,,
2135,166,GRADUATED,,
4005,158,ACTIVE,11,10
4021,217,GRADUATED,,
3630,191,ACTIVE,,
4010,217,GRADUATED,2,3
5133,520,ACTIVE,,
4020,217,GRADUATED,,
145,61,ACTIVE,,
4033,217,GRADUATED,,
4032,217,GRADUATED,,
4009,158,DROPPED,58,
4125,217,GRADUATED,,
4043,217,GRADUATED,,
5416,519,ACTIVE,10,
4012,217,GRADUATED,,
253,541,ACTIVE,,
1426,101,GRADUATED,,
4024,101,GRADUATED,1,
4030,159,ACTIVE,,
4030,61,ACTIVE,,
1726,149,POSTPONED,,
4006,61,ACTIVE,,
512,232,DROPPED,1,
3836,61,ACTIVE,17,
4049,159,ACTIVE,,
4008,61,ACTIVE,22,
3592,191,GRADUATED,,
4007,159,DROPPED,,
4008,159,ACTIVE,22,
4008,158,POSTPONED,22,
4066,61,DROPPED,,
3996,159,DROPPED,,
4022,159,DROPPED,,
4013,159,DROPPED,,
4025,159,DROPPED,,
4025,61,DROPPED,,
4227,40,DROPPED,,
3998,158,POSTPONED,17,
3997,158,ACTIVE,5,14
3752,61,GRADUATED,6,
3847,195,GRADUATED,2,20
3926,195,GRADUATED,,
3939,195,GRADUATED,,
3935,195,GRADUATED,,
4004,158,GRADUATED,10,25
4017,159,GRADUATED,16,16
3752,159,GRADUATED,6,23
3993,195,DROPPED,,
4948,61,ACTIVE,38,
3946,195,GRADUATED,11,20
3989,195,DROPPED,,1
5636,210,ACTIVE,10,1
3955,224,ACTIVE,,19
4084,210,GRADUATED,,
4095,210,GRADUATED,,
4118,210,GRADUATED,,3
4081,217,GRADUATED,,
3621,191,GRADUATED,,
4068,208,ACTIVE,3,15
3605,191,GRADUATED,1,29
4117,217,GRADUATED,15,
4077,217,GRADUATED,,
4075,159,ACTIVE,19,15
4085,217,GRADUATED,,3
5427,519,ACTIVE,13,
3653,211,GRADUATED,,25
5491,520,ACTIVE,3,
4115,232,POSTPONED,1,
1442,101,GRADUATED,,
5968,403,DROPPED,1,
4086,101,GRADUATED,,
3731,224,ACTIVE,,
4033,224,ACTIVE,,9
3920,224,ACTIVE,10,
2233,224,ACTIVE,,
3464,154,GRADUATED,,
4102,208,ACTIVE,,
1621,230,ACTIVE,5,
4020,224,GRADUATED,,25
4066,159,DROPPED,,
3641,211,GRADUATED,,
4223,61,ACTIVE,,
3646,211,GRADUATED,,
4087,208,DROPPED,,
3940,208,GRADUATED,,
4000,208,ACTIVE,16,21
3980,208,GRADUATED,,22
4023,208,GRADUATED,2,25
3715,208,GRADUATED,,
3968,208,GRADUATED,,22
3965,208,GRADUATED,,
3991,229,GRADUATED,,
4082,61,GRADUATED,110,
3999,229,DROPPED,,
3982,229,GRADUATED,,
4052,231,GRADUATED,1,25
4048,231,GRADUATED,,
3887,231,GRADUATED,,25
3910,208,GRADUATED,1,
4082,159,GRADUATED,110,22
3947,208,GRADUATED,,22
3976,224,GRADUATED,,25
3984,224,GRADUATED,2,22
3516,224,GRADUATED,1,24
3974,229,POSTPONED,,
4070,231,GRADUATED,5,25
4712,355,ACTIVE,3,14
4050,231,GRADUATED,6,25
4074,231,GRADUATED,,22
4089,61,ACTIVE,7,
4003,208,GRADUATED,2,28
4063,208,POSTPONED,5,14
3986,220,DROPPED,5,
4131,210,GRADUATED,,
4195,210,GRADUATED,,
4188,217,GRADUATED,,
1012,168,ACTIVE,,
4213,217,POSTPONED,1,
4136,61,ACTIVE,,
4121,231,ACTIVE,,
3468,217,POSTPONED,10,
4132,159,ACTIVE,2,
4028,159,ACTIVE,8,
1326,159,ACTIVE,,
4078,217,GRADUATED,,
4119,232,GRADUATED,13,
4211,217,GRADUATED,,
4100,220,DROPPED,,
4202,217,GRADUATED,,
4186,217,GRADUATED,,
3992,159,POSTPONED,,
5005,520,ACTIVE,16,
4191,217,GRADUATED,,
3615,155,GRADUATED,,
1447,101,GRADUATED,,
5478,519,ACTIVE,,
3651,209,GRADUATED,,
3654,272,GRADUATED,,
3668,272,GRADUATED,,
3655,272,GRADUATED,,25
3651,272,GRADUATED,,
3663,272,GRADUATED,,
3650,272,GRADUATED,,
3656,272,GRADUATED,,
3733,272,GRADUATED,,
3662,272,GRADUATED,,
4206,61,ACTIVE,,
4210,61,ACTIVE,6,
4009,159,POSTPONED,58,
4210,232,POSTPONED,6,
4131,220,GRADUATED,,
4127,220,DROPPED,,
4095,220,GRADUATED,,
4083,220,DROPPED,,
3711,208,ACTIVE,,18
4143,220,DROPPED,,
4118,220,GRADUATED,,21
4084,220,GRADUATED,,
4071,220,GRADUATED,,
4077,236,GRADUATED,,
4186,236,GRADUATED,,
4032,236,GRADUATED,,
3938,236,GRADUATED,1,
4110,236,GRADUATED,,
4185,236,GRADUATED,2,
4950,66,ACTIVE,4,
4233,285,ACTIVE,1,15
4242,234,ACTIVE,,
4498,217,GRADUATED,,
4270,217,GRADUATED,,
4865,520,ACTIVE,,
4241,217,GRADUATED,20,
4259,217,GRADUATED,6,
4142,278,ACTIVE,,
4128,278,ACTIVE,4,15
4235,61,ACTIVE,12,
4235,232,ACTIVE,12,7
4463,217,GRADUATED,,
3564,204,GRADUATED,,
5480,519,ACTIVE,4,
4245,216,ACTIVE,,
1495,101,GRADUATED,,
4257,234,ACTIVE,,
3583,187,GRADUATED,1,24
4236,40,ACTIVE,,
4086,273,DROPPED,,
4248,40,ACTIVE,12,3
4202,288,GRADUATED,,31
4250,101,DROPPED,,
3727,273,ACTIVE,,15
3467,168,GRADUATED,,
3962,278,POSTPONED,11,6
4090,288,GRADUATED,,31
4273,216,ACTIVE,,
4248,233,GRADUATED,12,22
4078,288,GRADUATED,,28
4010,288,GRADUATED,2,28
3727,205,POSTPONED,,
4410,304,ACTIVE,,
4199,273,GRADUATED,5,25
3631,278,POSTPONED,5,3
4105,278,GRADUATED,,31
3961,232,POSTPONED,2,
4133,273,ACTIVE,,
4024,273,GRADUATED,1,25
4021,288,GRADUATED,,21
4094,273,GRADUATED,1,
4085,288,GRADUATED,,
4253,233,GRADUATED,9,25
4184,273,GRADUATED,1,25
4029,288,GRADUATED,,
4676,285,POSTPONED,,
4209,273,GRADUATED,14,24
3925,278,GRADUATED,,7
4203,278,GRADUATED,5,5
4191,288,GRADUATED,,31
4107,273,GRADUATED,3,25
3977,288,POSTPONED,6,
4096,273,GRADUATED,5,22
4138,273,GRADUATED,8,25
3730,205,GRADUATED,,18
3742,212,GRADUATED,,
4303,217,GRADUATED,,
4276,217,POSTPONED,1,
4226,289,ACTIVE,,16
4274,217,DROPPED,2,
4306,217,GRADUATED,6,
4322,217,GRADUATED,6,
4328,228,ACTIVE,1,
5473,519,ACTIVE,3,
3618,289,ACTIVE,,6
4273,234,ACTIVE,,
4245,234,ACTIVE,,
4299,234,ACTIVE,,
4297,234,ACTIVE,,
4298,234,ACTIVE,,
4300,234,ACTIVE,7,19
4290,40,ACTIVE,6,
4512,520,ACTIVE,7,
4727,355,POSTPONED,1,15
4116,289,ACTIVE,,
4312,40,ACTIVE,,
4271,289,POSTPONED,,
4218,289,GRADUATED,5,25
4317,40,ACTIVE,1,
1516,101,GRADUATED,,
4325,101,GRADUATED,32,
4302,234,ACTIVE,,
4301,234,ACTIVE,,
4269,74,ACTIVE,,
4702,285,ACTIVE,6,10
4143,235,DROPPED,,
4307,40,DROPPED,,
3497,74,ACTIVE,1,
4339,40,ACTIVE,8,
14,19,POSTPONED,,
3578,206,GRADUATED,,
3597,157,ACTIVE,,
3713,188,GRADUATED,,
4262,289,ACTIVE,,22
4222,289,ACTIVE,,
1563,289,ACTIVE,,
4265,234,DROPPED,,
4293,235,DROPPED,,
4230,235,GRADUATED,1,
4225,235,GRADUATED,11,21
4212,289,GRADUATED,12,25
4244,235,DROPPED,,
1606,294,ACTIVE,,
4397,210,GRADUATED,,
3734,206,GRADUATED,,
4358,40,ACTIVE,,
4268,233,POSTPONED,16,7
3494,66,ACTIVE,,
4063,520,ACTIVE,5,
4370,217,GRADUATED,,
4193,61,ACTIVE,1,
4193,40,ACTIVE,1,
2115,40,ACTIVE,1,
4374,217,GRADUATED,15,
4509,217,GRADUATED,,
5470,519,ACTIVE,5,
1541,101,GRADUATED,,
4357,101,GRADUATED,,
4368,233,ACTIVE,,
1621,115,ACTIVE,5,
4187,233,DROPPED,5,
4278,237,GRADUATED,2,25
4295,237,GRADUATED,,
1635,61,ACTIVE,,
3495,200,GRADUATED,,
3494,200,GRADUATED,,
1491,157,ACTIVE,2,
3757,60,ACTIVE,4,
3885,215,GRADUATED,,25
3862,215,GRADUATED,10,25
4387,66,ACTIVE,4,3
3998,159,POSTPONED,17,
4309,289,ACTIVE,,
4285,237,GRADUATED,,
3778,205,GRADUATED,,
4284,237,GRADUATED,,25
4287,237,GRADUATED,2,25
4280,237,GRADUATED,7,25
3865,233,POSTPONED,1,
4286,237,GRADUATED,,
3631,283,GRADUATED,5,25
4391,228,,,
4279,237,GRADUATED,1,
4289,237,GRADUATED,1,25
4314,233,GRADUATED,6,25
4283,237,GRADUATED,,
4324,205,GRADUATED,,
4411,216,ACTIVE,,
4411,304,ACTIVE,,19
4408,216,ACTIVE,,
4251,274,GRADUATED,4,25
2078,289,DROPPED,,
4401,217,GRADUATED,4,3
4412,216,ACTIVE,,
4413,216,ACTIVE,,
4413,304,ACTIVE,,18
4467,217,GRADUATED,1,
4414,304,ACTIVE,,18
4414,216,ACTIVE,,
4494,217,GRADUATED,1,
4490,217,GRADUATED,52,
4416,304,ACTIVE,,
4426,217,GRADUATED,,
4416,216,ACTIVE,,
4415,216,ACTIVE,,
4408,304,ACTIVE,,16
4417,61,ACTIVE,9,
4491,217,POSTPONED,13,
3998,232,ACTIVE,17,
4472,217,GRADUATED,8,
4233,283,POSTPONED,1,
4264,290,POSTPONED,,15
4410,216,ACTIVE,,
4424,61,ACTIVE,,
3603,191,GRADUATED,,
4485,217,GRADUATED,,
1560,217,POSTPONED,59,
4475,217,GRADUATED,16,
5460,519,ACTIVE,4,
3879,215,GRADUATED,,
5416,520,ACTIVE,10,
1550,101,GRADUATED,,
4468,61,ACTIVE,1,
4469,101,GRADUATED,15,
4492,101,GRADUATED,,
1553,98,GRADUATED,,
4322,290,DROPPED,6,
4370,290,POSTPONED,,
4012,290,POSTPONED,,
2147,290,ACTIVE,2,7
4327,274,GRADUATED,4,25
4506,61,DROPPED,,
4501,61,ACTIVE,,
3958,274,POSTPONED,4,5
4183,283,GRADUATED,3,25
4403,283,POSTPONED,9,
3829,304,ACTIVE,,
4471,283,POSTPONED,,25
4306,290,GRADUATED,6,25
4422,61,DROPPED,4,
4200,274,GRADUATED,5,24
4367,274,GRADUATED,5,25
3757,290,GRADUATED,4,27
4263,274,GRADUATED,9,25
3708,290,ACTIVE,,
4254,274,GRADUATED,7,25
4272,274,GRADUATED,,25
4234,274,ACTIVE,3,6
4321,283,ACTIVE,3,9
4180,283,ACTIVE,2,20
4391,283,GRADUATED,,7
4288,296,ACTIVE,3,
4544,210,GRADUATED,3,
4547,210,GRADUATED,2,
4886,217,GRADUATED,3,
4551,217,GRADUATED,,
4291,296,ACTIVE,,22
4556,301,DROPPED,1,2
4545,217,POSTPONED,1,
4460,217,GRADUATED,,
4566,217,GRADUATED,,
3758,156,POSTPONED,,
4523,303,GRADUATED,1,25
3628,187,GRADUATED,,
3845,205,GRADUATED,,
4471,228,ACTIVE,,
584,158,ACTIVE,,
4240,61,ACTIVE,1,
4486,270,GRADUATED,4,22
4465,270,DROPPED,,
4396,270,DROPPED,,
4573,66,ACTIVE,,
3962,275,GRADUATED,11,25
4848,355,ACTIVE,13,11
4316,296,DROPPED,18,15
3758,296,DROPPED,,
4534,61,DROPPED,,
4525,303,GRADUATED,10,25
3880,237,GRADUATED,,25
4552,61,ACTIVE,,
5284,392,POSTPONED,,8
4514,303,ACTIVE,,8
4560,61,DROPPED,,
4558,303,GRADUATED,,25
4210,296,POSTPONED,6,2
4522,303,GRADUATED,,25
4383,275,GRADUATED,1,25
4515,303,GRADUATED,,24
4385,296,POSTPONED,16,12
4357,275,GRADUATED,,25
4397,270,GRADUATED,,25
4493,270,DROPPED,,
4547,270,GRADUATED,2,
4544,270,GRADUATED,3,21
4344,296,GRADUATED,1,25
4290,296,GRADUATED,6,25
4375,275,ACTIVE,,23
4342,275,ACTIVE,,3
4337,275,GRADUATED,1,25
4398,275,ACTIVE,,24
4409,275,GRADUATED,4,25
4399,275,GRADUATED,,25
4356,275,GRADUATED,15,25
4702,284,POSTPONED,6,
4343,275,ACTIVE,1,12
4338,275,GRADUATED,5,25
5030,388,ACTIVE,13,19
4699,285,GRADUATED,3,25
4359,275,GRADUATED,,25
4938,344,GRADUATED,4,24
4578,210,GRADUATED,5,3
4417,297,ACTIVE,9,16
4482,297,ACTIVE,14,8
4459,297,ACTIVE,9,19
4583,217,GRADUATED,,3
5427,520,ACTIVE,13,
4626,217,GRADUATED,5,
1591,101,GRADUATED,,
4591,217,GRADUATED,,
4422,297,POSTPONED,4,
895,101,GRADUATED,,
3829,234,ACTIVE,,
4594,217,GRADUATED,7,
4621,217,POSTPONED,,
3614,205,ACTIVE,2,12
4601,217,GRADUATED,7,1
4593,217,GRADUATED,4,3
4637,61,ACTIVE,1,
1373,107,ACTIVE,,
1409,107,ACTIVE,,
1433,108,GRADUATED,,
1515,108,ACTIVE,,4
1567,112,ACTIVE,,
1741,117,ACTIVE,,24
1232,117,ACTIVE,,29
1895,164,ACTIVE,,3
3456,167,ACTIVE,,22
4597,217,GRADUATED,5,
4551,291,POSTPONED,,9
4494,292,ACTIVE,1,6
4211,292,ACTIVE,,
4374,291,ACTIVE,15,21
4507,297,DROPPED,,
3836,296,POSTPONED,17,14
4419,297,ACTIVE,47,12
4506,297,DROPPED,,
4524,297,POSTPONED,51,
4953,216,ACTIVE,8,
3981,208,GRADUATED,1,25
3916,297,ACTIVE,14,
4468,297,GRADUATED,1,25
4303,292,GRADUATED,,31
4529,297,GRADUATED,41,21
4499,297,GRADUATED,35,25
4401,292,GRADUATED,4,31
4463,292,GRADUATED,,31
1562,112,GRADUATED,,
748,291,DROPPED,4,3
2074,165,POSTPONED,,5
4777,355,GRADUATED,7,25
4241,292,GRADUATED,20,29
4270,292,GRADUATED,,
4743,358,DROPPED,54,8
4651,210,GRADUATED,,1
4276,291,ACTIVE,1,16
4652,210,GRADUATED,6,
5508,521,POSTPONED,,
5406,489,DROPPED,21,
4649,61,ACTIVE,,
5478,520,ACTIVE,,
3617,469,GRADUATED,14,
1829,101,GRADUATED,,
4639,217,GRADUATED,,
4666,101,GRADUATED,13,3
4659,217,GRADUATED,8,
5284,217,GRADUATED,,
4656,217,GRADUATED,,3
4668,217,GRADUATED,4,
4674,217,GRADUATED,6,
3652,217,GRADUATED,6,
1491,281,DROPPED,2,
4653,61,ACTIVE,,
4663,217,POSTPONED,14,
6721,541,ACTIVE,,
5111,519,ACTIVE,9,
1489,60,ACTIVE,,
1564,301,ACTIVE,,
4373,276,GRADUATED,,25
4334,301,DROPPED,,
4233,284,DROPPED,1,
4565,291,POSTPONED,5,
4676,284,POSTPONED,,
4491,291,GRADUATED,13,25
4557,301,ACTIVE,38,8
5165,386,DROPPED,,
4113,301,DROPPED,,
4527,301,POSTPONED,14,
4584,276,GRADUATED,,22
4562,284,GRADUATED,6,25
4650,284,POSTPONED,46,
1309,106,GRADUATED,,
4182,276,GRADUATED,8,25
4504,276,GRADUATED,3,25
4479,276,DROPPED,,
4476,276,ACTIVE,2,21
4380,276,GRADUATED,11,25
4496,276,GRADUATED,8,25
1893,291,ACTIVE,38,12
4469,276,POSTPONED,15,
4480,276,POSTPONED,,18
5281,392,POSTPONED,,11
4403,284,GRADUATED,9,25
4533,276,GRADUATED,2,27
4583,291,DROPPED,,6
4490,291,GRADUATED,52,24
4498,291,DROPPED,,
4664,284,GRADUATED,6,25
4213,291,GRADUATED,1,25
4489,301,POSTPONED,4,15
2165,166,GRADUATED,,8
5480,520,ACTIVE,4,
1843,101,GRADUATED,,
4679,216,ACTIVE,,
4691,210,GRADUATED,2,3
4467,306,DROPPED,1,
4645,277,GRADUATED,8,25
4569,277,GRADUATED,26,25
4693,217,GRADUATED,1,
1712,291,POSTPONED,5,
4684,217,GRADUATED,5,2
4549,277,ACTIVE,3,17
4571,277,GRADUATED,2,24
4700,217,GRADUATED,,
4601,306,GRADUATED,7,25
4712,217,GRADUATED,3,1
4682,61,ACTIVE,18,
4703,101,,,
4713,101,,11,
4707,217,POSTPONED,12,
4706,101,,1,
4708,101,,8,2
4695,101,,,
4704,101,,,
4650,228,GRADUATED,46,3
4689,101,,10,
4690,101,,2,
1815,163,GRADUATED,,22
4510,277,GRADUATED,9,25
4686,216,ACTIVE,,
4683,61,ACTIVE,2,2
4677,271,DROPPED,,12
4593,306,GRADUATED,4,25
4495,271,DROPPED,,
4646,271,DROPPED,2,1
4627,295,GRADUATED,,25
4691,271,GRADUATED,2,25
4661,295,GRADUATED,6,25
4539,284,ACTIVE,18,18
4681,61,DROPPED,1,
4512,277,POSTPONED,7,16
4578,271,GRADUATED,5,23
4652,271,GRADUATED,6,25
4610,295,GRADUATED,16,25
4607,295,GRADUATED,,25
4635,295,GRADUATED,2,25
4615,295,ACTIVE,2,18
4229,284,GRADUATED,4,25
4626,306,GRADUATED,5,25
4611,295,GRADUATED,,25
4531,277,GRADUATED,8,25
4497,277,GRADUATED,13,25
4553,277,GRADUATED,6,25
4564,277,GRADUATED,10,25
5637,66,,2,
4548,284,POSTPONED,20,7
3974,284,DROPPED,,
4644,271,DROPPED,25,8
4659,306,GRADUATED,8,25
4639,306,DROPPED,,16
4668,306,GRADUATED,4,25
4707,306,GRADUATED,12,25
4585,277,GRADUATED,16,25
4596,306,ACTIVE,,21
1454,347,ACTIVE,,
4735,210,GRADUATED,1,2
4675,282,ACTIVE,6,16
3450,347,ACTIVE,,
4727,217,POSTPONED,1,2
4744,101,,16,
5473,520,ACTIVE,3,
4376,301,DROPPED,,
1917,101,GRADUATED,1,
4749,61,ACTIVE,,
4718,101,GRADUATED,5,3
4747,101,POSTPONED,8,
4734,101,,2,
4750,101,,1,1
